x,y (H1),EXACT,%Err(H1)
8.869,29.91338705,44.73190608,0.33%
8.87,30.32229315,45.11069431,0.33%
8.871,30.73084234,45.4887169,0.32%
8.872,31.13902394,45.86596354,0.32%
8.873,31.54682728,46.24242392,0.32%
8.874,31.95424166,46.61808774,0.31%
8.875,32.36125642,46.99294472,0.31%
8.876,32.76786087,47.36698457,0.31%
8.877,33.17404433,47.74019704,0.31%
8.878,33.57979611,48.11257187,0.30%
8.879,33.98510554,48.4840988,0.30%
8.88,34.38996192,48.85476762,0.30%
8.881,34.79435459,49.22456809,0.29%
8.882,35.19827286,49.59349,0.29%
8.883,35.60170604,49.96152315,0.29%
8.884,36.00464347,50.32865737,0.28%
8.885,36.40707447,50.69488247,0.28%
8.886,36.80898837,51.06018829,0.28%
8.887,37.21037449,51.42456468,0.28%
8.888,37.61122217,51.78800152,0.27%
8.889,38.01152074,52.15048867,0.27%
8.89,38.41125954,52.51201603,0.27%
8.891,38.81042791,52.87257351,0.27%
8.892,39.20901519,53.23215102,0.26%
8.893,39.60701075,53.59073852,0.26%
8.894,40.00440392,53.94832593,0.26%
8.895,40.40118407,54.30490323,0.26%
8.896,40.79734056,54.66046041,0.25%
8.897,41.19286276,55.01498746,0.25%
8.898,41.58774004,55.36847438,0.25%
8.899,41.98196178,55.72091122,0.25%
8.9,42.37551737,56.07228801,0.24%
8.901,42.7683962,56.42259483,0.24%
8.902,43.16058766,56.77182174,0.24%
8.903,43.55208117,57.11995885,0.24%
8.904,43.94286612,57.46699627,0.24%
8.905,44.33293195,57.81292414,0.23%
8.906,44.72226807,58.1577326,0.23%
8.907,45.11086392,58.50141182,0.23%
8.908,45.49870895,58.843952,0.23%
8.909,45.8857926,59.18534333,0.22%
8.91,46.27210433,59.52557605,0.22%
8.911,46.65763362,59.86464041,0.22%
8.912,47.04236994,60.20252666,0.22%
8.913,47.42630277,60.53922509,0.22%
8.914,47.80942162,60.87472601,0.21%
8.915,48.19171599,61.20901974,0.21%
8.916,48.5731754,61.54209663,0.21%
8.917,48.95378937,61.87394705,0.21%
8.918,49.33354745,62.20456139,0.21%
8.919,49.71243919,62.53393006,0.21%
8.92,50.09045414,62.8620435,0.20%
8.921,50.46758189,63.18889215,0.20%
8.922,50.84381201,63.51446649,0.20%
8.923,51.2191341,63.83875704,0.20%
8.924,51.59353777,64.1617543,0.20%
8.925,51.96701265,64.48344882,0.19%
8.926,52.33954837,64.80383119,0.19%
8.927,52.71113458,65.12289197,0.19%
8.928,53.08176095,65.44062181,0.19%
8.929,53.45141714,65.75701133,0.19%
8.93,53.82009285,66.07205121,0.19%
8.931,54.18777779,66.38573213,0.18%
8.932,54.55446168,66.69804481,0.18%
8.933,54.92013425,67.00898,0.18%
8.934,55.28478524,67.31852845,0.18%
8.935,55.64840444,67.62668096,0.18%
8.936,56.01098161,67.93342836,0.18%
8.937,56.37250656,68.23876148,0.17%
8.938,56.73296911,68.54267119,0.17%
8.939,57.09235907,68.8451484,0.17%
8.94,57.45066631,69.14618403,0.17%
8.941,57.80788067,69.44576904,0.17%
8.942,58.16399206,69.7438944,0.17%
8.943,58.51899036,70.04055111,0.16%
8.944,58.8728655,70.33573023,0.16%
8.945,59.22560741,70.62942281,0.16%
8.946,59.57720605,70.92161994,0.16%
8.947,59.92765139,71.21231276,0.16%
8.948,60.27693342,71.5014924,0.16%
8.949,60.62504216,71.78915005,0.16%
8.95,60.97196763,72.07527692,0.15%
8.951,61.3176999,72.35986425,0.15%
8.952,61.66222903,72.64290332,0.15%
8.953,62.00554511,72.92438541,0.15%
8.954,62.34763826,73.20430187,0.15%
8.955,62.68849861,73.48264405,0.15%
8.956,63.02811632,73.75940335,0.15%
8.957,63.36648157,74.03457119,0.14%
8.958,63.70358455,74.30813903,0.14%
8.959,64.03941548,74.58009836,0.14%
8.96,64.37396462,74.8504407,0.14%
8.961,64.70722221,75.11915759,0.14%
8.962,65.03917856,75.38624063,0.14%
8.963,65.36982398,75.65168144,0.14%
8.964,65.6991488,75.91547166,0.13%
8.965,66.02714337,76.17760298,0.13%
8.966,66.35379809,76.43806711,0.13%
8.967,66.67910336,76.69685582,0.13%
8.968,67.00304961,76.95396088,0.13%
8.969,67.3256273,77.20937412,0.13%
8.97,67.64682691,77.46308739,0.13%
8.971,67.96663895,77.71509257,0.13%
8.972,68.28505395,77.96538161,0.12%
8.973,68.60206246,78.21394645,0.12%
8.974,68.91765508,78.46077909,0.12%
8.975,69.23182241,78.70587156,0.12%
8.976,69.54455509,78.94921593,0.12%
8.977,69.85584378,79.1908043,0.12%
8.978,70.16567918,79.43062882,0.12%
8.979,70.47405201,79.66868166,0.12%
8.98,70.78095301,79.90495503,0.11%
8.981,71.08637295,80.13944119,0.11%
8.982,71.39030264,80.37213241,0.11%
8.983,71.6927329,80.60302104,0.11%
8.984,71.99365461,80.83209942,0.11%
8.985,72.29305864,81.05935997,0.11%
8.986,72.59093592,81.28479513,0.11%
8.987,72.88727739,81.50839736,0.11%
8.988,73.18207403,81.7301592,0.10%
8.989,73.47531685,81.95007319,0.10%
8.99,73.76699688,82.16813193,0.10%
8.991,74.05710519,82.38432806,0.10%
8.992,74.34563288,82.59865425,0.10%
8.993,74.63257109,82.81110322,0.10%
8.994,74.91791096,83.02166772,0.10%
8.995,75.20164369,83.23034054,0.10%
8.996,75.48376052,83.43711453,0.10%
8.997,75.76425268,83.64198255,0.09%
8.998,76.04311148,83.84493753,0.09%
8.999,76.32032823,84.04597243,0.09%
9,76.59589429,84.24508024,0.09%
9.001,76.86980105,84.442254,0.09%
9.002,77.14203991,84.63748681,0.09%
9.003,77.41260235,84.83077179,0.09%
9.004,77.68147984,85.0221021,0.09%
9.005,77.94866391,85.21147095,0.09%
9.006,78.21414612,85.39887161,0.08%
9.007,78.47791805,85.58429736,0.08%
9.008,78.73997132,85.76774155,0.08%
9.009,79.00029761,85.94919756,0.08%
9.01,79.25888861,86.12865882,0.08%
9.011,79.51573603,86.30611879,0.08%
9.012,79.77083167,86.48157099,0.08%
9.013,80.02416731,86.65500899,0.08%
9.014,80.27573479,86.82642637,0.08%
9.015,80.525526,86.9958168,0.07%
9.016,80.77353284,87.16317396,0.07%
9.017,81.01974727,87.3284916,0.07%
9.018,81.26416126,87.49176349,0.07%
9.019,81.50676685,87.65298346,0.07%
9.02,81.74755609,87.81214539,0.07%
9.021,81.98652109,87.9692432,0.07%
9.022,82.22365399,88.12427086,0.07%
9.023,82.45894695,88.27722237,0.07%
9.024,82.6923922,88.42809179,0.06%
9.025,82.92398199,88.57687324,0.06%
9.026,83.15370861,88.72356086,0.06%
9.027,83.3815644,88.86814885,0.06%
9.028,83.60754172,89.01063146,0.06%
9.029,83.83163299,89.15100299,0.06%
9.03,84.05383066,89.28925777,0.06%
9.031,84.27412722,89.4253902,0.06%
9.032,84.49251521,89.5593947,0.06%
9.033,84.7089872,89.69126578,0.06%
9.034,84.9235358,89.82099796,0.05%
9.035,85.13615367,89.94858582,0.05%
9.036,85.3468335,90.074024,0.05%
9.037,85.55556804,90.19730718,0.05%
9.038,85.76235007,90.31843008,0.05%
9.039,85.9671724,90.43738748,0.05%
9.04,86.1700279,90.55417422,0.05%
9.041,86.37090949,90.66878517,0.05%
9.042,86.5698101,90.78121526,0.05%
9.043,86.76672274,90.89145947,0.05%
9.044,86.96164044,90.99951282,0.04%
9.045,87.15455628,91.10537039,0.04%
9.046,87.34546338,91.20902732,0.04%
9.047,87.53435491,91.31047877,0.04%
9.048,87.72122409,91.40971999,0.04%
9.049,87.90606416,91.50674625,0.04%
9.05,88.08886843,91.60155289,0.04%
9.051,88.26963025,91.69413529,0.04%
9.052,88.448343,91.78448888,0.04%
9.053,88.62500012,91.87260916,0.04%
9.054,88.79959509,91.95849166,0.03%
9.055,88.97212144,92.04213197,0.03%
9.056,89.14257273,92.12352575,0.03%
9.057,89.31094259,92.20266868,0.03%
9.058,89.47722468,92.27955651,0.03%
9.059,89.64141271,92.35418504,0.03%
9.06,89.80350044,92.42655014,0.03%
9.061,89.96348166,92.4966477,0.03%
9.062,90.12135024,92.56447368,0.03%
9.063,90.27710007,92.63002411,0.03%
9.064,90.4307251,92.69329505,0.02%
9.065,90.58221931,92.75428261,0.02%
9.066,90.73157675,92.81298298,0.02%
9.067,90.87879152,92.86939238,0.02%
9.068,91.02385773,92.92350709,0.02%
9.069,91.16676959,92.97532346,0.02%
9.07,91.30752133,93.02483787,0.02%
9.071,91.44610722,93.07204677,0.02%
9.072,91.58252161,93.11694666,0.02%
9.073,91.71675887,93.15953409,0.02%
9.074,91.84881343,93.19980568,0.01%
9.075,91.97867977,93.2377581,0.01%
9.076,92.10635243,93.27338806,0.01%
9.077,92.23182598,93.30669233,0.01%
9.078,92.35509505,93.33766776,0.01%
9.079,92.47615433,93.36631123,0.01%
9.08,92.59499853,93.39261967,0.01%
9.081,92.71162246,93.4165901,0.01%
9.082,92.82602093,93.43821957,0.01%
9.083,92.93818883,93.45750518,0.01%
9.084,93.0481211,93.47444411,0.00%
9.085,93.15581273,93.48903358,0.00%
9.086,93.26125874,93.50127086,0.00%
9.087,93.36445423,93.51115331,0.00%
9.088,93.46539434,93.51867831,0.00%
9.089,93.56407426,93.52384331,0.00%
9.09,93.66048925,93.52664582,0.00%
9.091,93.75463459,93.52708342,0.00%
9.092,93.84650564,93.52515371,0.00%
9.093,93.93609781,93.52085438,0.00%
9.094,94.02340654,93.51418317,0.01%
9.095,94.10842735,93.50513787,0.01%
9.096,94.1911558,93.49371635,0.01%
9.097,94.27158752,93.47991649,0.01%
9.098,94.34971816,93.46373629,0.01%
9.099,94.42554345,93.44517376,0.01%
9.1,94.49905918,93.42422699,0.01%
9.101,94.57026117,93.40089413,0.01%
9.102,94.6391453,93.37517337,0.01%
9.103,94.70570753,93.34706298,0.01%
9.104,94.76994384,93.31656127,0.02%
9.105,94.83185029,93.28366662,0.02%
9.106,94.89142298,93.24837748,0.02%
9.107,94.94865807,93.21069234,0.02%
9.108,95.00355177,93.17060974,0.02%
9.109,95.05610036,93.12812831,0.02%
9.11,95.10630017,93.08324672,0.02%
9.111,95.15414757,93.0359637,0.02%
9.112,95.199639,92.98627804,0.02%
9.113,95.24277096,92.9341886,0.02%
9.114,95.28353999,92.87969428,0.03%
9.115,95.32194271,92.82279406,0.03%
9.116,95.35797577,92.76348696,0.03%
9.117,95.39163589,92.70177208,0.03%
9.118,95.42291985,92.63764856,0.03%
9.119,95.45182448,92.57111562,0.03%
9.12,95.47834668,92.50217253,0.03%
9.121,95.50248338,92.43081862,0.03%
9.122,95.52423158,92.35705327,0.03%
9.123,95.54358836,92.28087594,0.04%
9.124,95.56055083,92.20228614,0.04%
9.125,95.57511617,92.12128344,0.04%
9.126,95.5872816,92.03786747,0.04%
9.127,95.59704442,91.95203793,0.04%
9.128,95.60440199,91.86379457,0.04%
9.129,95.6093517,91.77313721,0.04%
9.13,95.61189102,91.68006571,0.04%
9.131,95.61201749,91.58458002,0.04%
9.132,95.60972867,91.48668013,0.05%
9.133,95.60502222,91.3863661,0.05%
9.134,95.59789582,91.28363804,0.05%
9.135,95.58834725,91.17849615,0.05%
9.136,95.57637432,91.07094065,0.05%
9.137,95.5619749,90.96097186,0.05%
9.138,95.54514694,90.84859013,0.05%
9.139,95.52588842,90.73379589,0.05%
9.14,95.5041974,90.61658963,0.05%
9.141,95.480072,90.49697189,0.06%
9.142,95.45351039,90.37494329,0.06%
9.143,95.42451081,90.25050449,0.06%
9.144,95.39307154,90.12365622,0.06%
9.145,95.35919094,89.99439929,0.06%
9.146,95.32286742,89.86273454,0.06%
9.147,95.28409946,89.72866289,0.06%
9.148,95.2428856,89.59218533,0.06%
9.149,95.19922441,89.45330289,0.06%
9.15,95.15311457,89.31201667,0.07%
9.151,95.10455478,89.16832784,0.07%
9.152,95.05354382,89.02223763,0.07%
9.153,95.00008053,88.87374732,0.07%
9.154,94.9441638,88.72285826,0.07%
9.155,94.88579259,88.56957187,0.07%
9.156,94.82496592,88.41388962,0.07%
9.157,94.76168287,88.25581304,0.07%
9.158,94.69594258,88.09534374,0.07%
9.159,94.62774426,87.93248336,0.08%
9.16,94.55708716,87.76723364,0.08%
9.161,94.48397061,87.59959637,0.08%
9.162,94.40839401,87.42957337,0.08%
9.163,94.33035679,87.25716657,0.08%
9.164,94.24985846,87.08237793,0.08%
9.165,94.1668986,86.90520949,0.08%
9.166,94.08147685,86.72566334,0.08%
9.167,93.99359288,86.54374164,0.09%
9.168,93.90324647,86.3594466,0.09%
9.169,93.81043743,86.17278052,0.09%
9.17,93.71516565,85.98374572,0.09%
9.171,93.61743105,85.79234462,0.09%
9.172,93.51723365,85.59857969,0.09%
9.173,93.41457353,85.40245345,0.09%
9.174,93.30945079,85.2039685,0.10%
9.175,93.20186565,85.00312749,0.10%
9.176,93.09181834,84.79993314,0.10%
9.177,92.9793092,84.59438822,0.10%
9.178,92.86433859,84.38649559,0.10%
9.179,92.74690696,84.17625813,0.10%
9.18,92.62701481,83.96367882,0.10%
9.181,92.50466272,83.74876068,0.10%
9.182,92.37985131,83.53150681,0.11%
9.183,92.25258127,83.31192034,0.11%
9.184,92.12285335,83.09000451,0.11%
9.185,91.99066839,82.86576258,0.11%
9.186,91.85602725,82.63919789,0.11%
9.187,91.71893089,82.41031384,0.11%
9.188,91.5793803,82.17911389,0.11%
9.189,91.43737656,81.94560157,0.12%
9.19,91.2929208,81.70978046,0.12%
9.191,91.14601422,81.47165421,0.12%
9.192,90.99665808,81.23122653,0.12%
9.193,90.8448537,80.98850119,0.12%
9.194,90.69060246,80.74348201,0.12%
9.195,90.53390581,80.49617291,0.12%
9.196,90.37476527,80.24657783,0.13%
9.197,90.21318241,79.9947008,0.13%
9.198,90.04915887,79.74054588,0.13%
9.199,89.88269635,79.48411723,0.13%
9.2,89.71379662,79.22541905,0.13%
9.201,89.5424615,78.96445559,0.13%
9.202,89.36869289,78.7012312,0.14%
9.203,89.19249273,78.43575025,0.14%
9.204,89.01386306,78.1680172,0.14%
9.205,88.83280595,77.89803655,0.14%
9.206,88.64932354,77.62581288,0.14%
9.207,88.46341805,77.35135082,0.14%
9.208,88.27509175,77.07465506,0.15%
9.209,88.08434697,76.79573036,0.15%
9.21,87.89118612,76.51458153,0.15%
9.211,87.69561165,76.23121346,0.15%
9.212,87.49762608,75.94563108,0.15%
9.213,87.29723202,75.65783939,0.15%
9.214,87.09443212,75.36784345,0.16%
9.215,86.88922908,75.07564838,0.16%
9.216,86.68162569,74.78125936,0.16%
9.217,86.47162479,74.48468164,0.16%
9.218,86.25922929,74.18592051,0.16%
9.219,86.04444215,73.88498134,0.16%
9.22,85.82726642,73.58186956,0.17%
9.221,85.60770519,73.27659064,0.17%
9.222,85.38576161,72.96915013,0.17%
9.223,85.16143892,72.65955364,0.17%
9.224,84.93474039,72.34780682,0.17%
9.225,84.70566938,72.03391541,0.18%
9.226,84.4742293,71.71788519,0.18%
9.227,84.24042363,71.39972199,0.18%
9.228,84.0042559,71.07943173,0.18%
9.229,83.76572973,70.75702037,0.18%
9.23,83.52484877,70.43249393,0.19%
9.231,83.28161676,70.10585849,0.19%
9.232,83.03603749,69.77712019,0.19%
9.233,82.78811481,69.44628524,0.19%
9.234,82.53785264,69.11335989,0.19%
9.235,82.28525497,68.77835047,0.20%
9.236,82.03032583,68.44126335,0.20%
9.237,81.77306935,68.10210497,0.20%
9.238,81.51348967,67.76088183,0.20%
9.239,81.25159105,67.41760047,0.21%
9.24,80.98737777,67.07226752,0.21%
9.241,80.7208542,66.72488964,0.21%
9.242,80.45202476,66.37547356,0.21%
9.243,80.18089392,66.02402607,0.21%
9.244,79.90746624,65.67055403,0.22%
9.245,79.63174633,65.31506432,0.22%
9.246,79.35373886,64.95756391,0.22%
9.247,79.07344856,64.59805983,0.22%
9.248,78.79088024,64.23655915,0.23%
9.249,78.50603874,63.87306901,0.23%
9.25,78.21892899,63.50759659,0.23%
9.251,77.92955598,63.14014915,0.23%
9.252,77.63792475,62.77073399,0.24%
9.253,77.34404041,62.39935848,0.24%
9.254,77.04790813,62.02603003,0.24%
9.255,76.74953314,61.65075613,0.24%
9.256,76.44892073,61.27354431,0.25%
9.257,76.14607627,60.89440216,0.25%
9.258,75.84100516,60.51333733,0.25%
9.259,75.53371289,60.13035752,0.26%
9.26,75.224205,59.74547048,0.26%
9.261,74.91248708,59.35868404,0.26%
9.262,74.59856481,58.97000606,0.27%
9.263,74.28244391,58.57944447,0.27%
9.264,73.96413017,58.18700726,0.27%
9.265,73.64362943,57.79270245,0.27%
9.266,73.3209476,57.39653815,0.28%
9.267,72.99609064,56.9985225,0.28%
9.268,72.66906461,56.5986637,0.28%
9.269,72.33987557,56.19697002,0.29%
9.27,72.00852969,55.79344975,0.29%
9.271,71.67503317,55.38811128,0.29%
9.272,71.3393923,54.98096301,0.30%
9.273,71.0016134,54.57201343,0.30%
9.274,70.66170287,54.16127107,0.30%
9.275,70.31966716,53.7487445,0.31%
9.276,69.97551279,53.33444236,0.31%
9.277,69.62924633,52.91837335,0.32%
9.278,69.28087442,52.5005462,0.32%
9.279,68.93040375,52.08096971,0.32%
9.28,68.57784107,51.65965274,0.33%
9.281,68.2231932,51.23660418,0.33%
9.282,67.86646701,50.81183299,0.34%
9.283,67.50766944,50.38534817,0.34%
9.284,67.14680747,49.95715879,0.34%
9.285,66.78388815,49.52727396,0.35%
9.286,66.41891861,49.09570284,0.35%
9.287,66.05190599,48.66245464,0.36%
9.288,65.68285754,48.22753864,0.36%
9.289,65.31178054,47.79096415,0.37%
9.29,64.93868233,47.35274055,0.37%
9.291,64.56357032,46.91287724,0.38%
9.292,64.18645197,46.47138371,0.38%
9.293,63.8073348,46.02826948,0.39%
9.294,63.42622638,45.58354411,0.39%
9.295,63.04313435,45.13721724,0.40%
9.296,62.65806641,44.68929853,0.40%
9.297,62.2710303,44.23979771,0.41%
9.298,61.88203383,43.78872455,0.41%
9.299,61.49108488,43.33608887,0.42%
9.3,61.09819136,42.88190055,0.42%
9.301,60.70336124,42.4261695,0.43%
9.302,60.30660258,41.9689057,0.44%
9.303,59.90792346,41.51011916,0.44%
9.304,59.50733204,41.04981994,0.45%
9.305,59.10483651,40.58801818,0.46%
9.306,58.70044515,40.12472401,0.46%
9.307,58.29416627,39.65994767,0.47%
9.308,57.88600824,39.1936994,0.48%
9.309,57.47597951,38.72598952,0.48%
9.31,57.06408855,38.25682837,0.49%
9.311,56.6503439,37.78622635,0.50%
9.312,56.23475417,37.31419392,0.51%
9.313,55.81732801,36.84074156,0.52%
9.314,55.39807413,36.36587983,0.52%
9.315,54.97700128,35.88961929,0.53%
9.316,54.55411829,35.41197059,0.54%
9.317,54.12943402,34.9329444,0.55%
9.318,53.70295741,34.45255144,0.56%
9.319,53.27469744,33.97080249,0.57%
9.32,52.84466313,33.48770836,0.58%
9.321,52.41286359,33.0032799,0.59%
9.322,51.97930794,32.51752803,0.60%
9.323,51.54400539,32.03046367,0.61%
9.324,51.10696519,31.54209784,0.62%
9.325,50.66819663,31.05244156,0.63%
9.326,50.22770908,30.56150591,0.64%
9.327,49.78551193,30.06930201,0.66%
9.328,49.34161466,29.57584104,0.67%
9.329,48.89602677,29.08113419,0.68%
9.33,48.44875784,28.58519272,0.69%
9.331,47.99981747,28.08802792,0.71%
9.332,47.54921533,27.58965113,0.72%
9.333,47.09696115,27.09007373,0.74%
9.334,46.6430647,26.58930713,0.75%
9.335,46.18753581,26.0873628,0.77%
9.336,45.73038434,25.58425224,0.79%
9.337,45.27162022,25.07998698,0.81%
9.338,44.81125344,24.57457863,0.82%
9.339,44.349294,24.06803879,0.84%
9.34,43.885752,23.56037913,0.86%
9.341,43.42063756,23.05161136,0.88%
9.342,42.95396085,22.54174723,0.91%
9.343,42.48573211,22.03079851,0.93%
9.344,42.01596161,21.51877703,0.95%
9.345,41.54465966,21.00569465,0.98%
9.346,41.07183666,20.49156327,1.00%
9.347,40.59750301,19.97639483,1.03%
9.348,40.1216692,19.46020131,1.06%
9.349,39.64434574,18.94299471,1.09%
9.35,39.1655432,18.4247871,1.13%
9.351,38.68527219,17.90559057,1.16%
9.352,38.20354338,17.38541723,1.20%
9.353,37.72036748,16.86427926,1.24%
9.354,37.23575525,16.34218885,1.28%
9.355,36.7497175,15.81915824,1.32%
9.356,36.26226507,15.2951997,1.37%
9.357,35.77340887,14.77032555,1.42%
9.358,35.28315984,14.24454811,1.48%
9.359,34.79152897,13.71787979,1.54%
9.36,34.2985273,13.19033297,1.60%
9.361,33.80416591,12.66192013,1.67%
9.362,33.30845594,12.13265373,1.75%
9.363,32.81140854,11.60254629,1.83%
9.364,32.31303496,11.07161037,1.92%
9.365,31.81334643,10.53985855,2.02%
9.366,31.31235429,10.00730345,2.13%
9.367,30.81006987,9.473957707,2.25%
9.368,30.30650457,8.939834016,2.39%
9.369,29.80166983,8.404945088,2.55%
9.37,29.29557714,7.869303671,2.72%
9.371,28.78823803,7.332922543,2.93%
9.372,28.27966405,6.795814514,3.16%
9.373,27.76986683,6.257992427,3.44%
9.374,27.25885802,5.719469153,3.77%
9.375,26.74664932,5.180257595,4.16%
9.376,26.23325246,4.640370687,4.65%
9.377,25.71867923,4.099821392,5.27%
9.378,25.20294144,3.558622702,6.08%
9.379,24.68605097,3.016787641,7.18%
9.38,24.16801972,2.474329259,8.77%
9.381,23.64885963,1.931260638,11.25%
9.382,23.12858269,1.387594884,15.67%
9.383,22.60720093,0.843345137,25.81%
9.384,22.08472641,0.29852456,72.98%
9.385,21.56117123,-0.246853654,-88.34%
9.386,21.03654755,-0.792776286,-27.54%
9.387,20.51086754,-1.339230088,-16.32%
9.388,19.98414343,-1.886201787,-11.60%
9.389,19.45638749,-2.433678084,-8.99%
9.39,18.927612,-2.981645652,-7.35%
9.391,18.39782932,-3.53009114,-6.21%
9.392,17.86705181,-4.079001172,-5.38%
9.393,17.33529189,-4.628362344,-4.75%
9.394,16.80256201,-5.178161231,-4.24%
9.395,16.26887466,-5.72838438,-3.84%
9.396,15.73424236,-6.279018317,-3.51%
9.397,15.19867767,-6.830049541,-3.23%
9.398,14.6621932,-7.381464529,-2.99%
9.399,14.12480156,-7.933249737,-2.78%
9.4,13.58651544,-8.485391593,-2.60%
9.401,13.04734753,-9.037876507,-2.44%
9.402,12.50731057,-9.590690865,-2.30%
9.403,11.96641734,-10.14382103,-2.18%
9.404,11.42468064,-10.69725335,-2.07%
9.405,10.88211332,-11.25097413,-1.97%
9.406,10.33872825,-11.80496969,-1.88%
9.407,9.79453834,-12.3592263,-1.79%
9.408,9.249556532,-12.91373022,-1.72%
9.409,8.703795802,-13.46846769,-1.65%
9.41,8.157269159,-14.02342493,-1.58%
9.411,7.609989641,-14.57858814,-1.52%
9.412,7.061970323,-15.1339435,-1.47%
9.413,6.513224307,-15.68947718,-1.42%
9.414,5.96376473,-16.24517531,-1.37%
9.415,5.413604759,-16.80102402,-1.32%
9.416,4.862757591,-17.35700943,-1.28%
9.417,4.311236454,-17.91311761,-1.24%
9.418,3.759054608,-18.46933466,-1.20%
9.419,3.20622534,-19.02564662,-1.17%
9.42,2.652761969,-19.58203954,-1.14%
9.421,2.098677842,-20.13849944,-1.10%
9.422,1.543986335,-20.69501233,-1.07%
9.423,0.988700855,-21.2515642,-1.05%
9.424,0.432834835,-21.80814104,-1.02%
9.425,-0.123598265,-22.3647288,-0.99%
9.426,-0.680584953,-22.92131344,-0.97%
9.427,-1.238111713,-23.4778809,-0.95%
9.428,-1.796165001,-24.03441709,-0.93%
9.429,-2.354731245,-24.59090793,-0.90%
9.43,-2.913796849,-25.14733931,-0.88%
9.431,-3.473348188,-25.70369712,-0.86%
9.432,-4.033371612,-26.25996722,-0.85%
9.433,-4.593853446,-26.81613548,-0.83%
9.434,-5.15477999,-27.37218774,-0.81%
9.435,-5.716137518,-27.92810985,-0.80%
9.436,-6.27791228,-28.48388762,-0.78%
9.437,-6.840090502,-29.03950687,-0.76%
9.438,-7.402658385,-29.59495341,-0.75%
9.439,-7.965602106,-30.15021303,-0.74%
9.44,-8.528907822,-30.70527152,-0.72%
9.441,-9.092561662,-31.26011466,-0.71%
9.442,-9.656549737,-31.8147282,-0.70%
9.443,-10.22085813,-32.36909792,-0.68%
9.444,-10.78547291,-32.92320956,-0.67%
9.445,-11.35038012,-33.47704887,-0.66%
9.446,-11.91556578,-34.03060158,-0.65%
9.447,-12.48101589,-34.58385342,-0.64%
9.448,-13.04671643,-35.13679011,-0.63%
9.449,-13.61265336,-35.68939738,-0.62%
9.45,-14.17881262,-36.24166092,-0.61%
9.451,-14.74518013,-36.79356645,-0.60%
9.452,-15.31174179,-37.34509966,-0.59%
9.453,-15.87848348,-37.89624625,-0.58%
9.454,-16.44539106,-38.44699191,-0.57%
9.455,-17.01245038,-38.99732233,-0.56%
9.456,-17.57964727,-39.54722317,-0.56%
9.457,-18.14696753,-40.09668013,-0.55%
9.458,-18.71439695,-40.64567888,-0.54%
9.459,-19.28192131,-41.1942051,-0.53%
9.46,-19.84952637,-41.74224444,-0.52%
9.461,-20.41719787,-42.28978258,-0.52%
9.462,-20.98492154,-42.83680519,-0.51%
9.463,-21.55268307,-43.38329793,-0.50%
9.464,-22.12046818,-43.92924646,-0.50%
9.465,-22.68826254,-44.47463645,-0.49%
9.466,-23.25605181,-45.01945356,-0.48%
9.467,-23.82382164,-45.56368346,-0.48%
9.468,-24.39155768,-46.10731181,-0.47%
9.469,-24.95924555,-46.65032426,-0.46%
9.47,-25.52687085,-47.1927065,-0.46%
9.471,-26.09441919,-47.73444419,-0.45%
9.472,-26.66187614,-48.27552299,-0.45%
9.473,-27.22922729,-48.81592858,-0.44%
9.474,-27.7964582,-49.35564663,-0.44%
9.475,-28.36355441,-49.89466282,-0.43%
9.476,-28.93050146,-50.43296283,-0.43%
9.477,-29.49728488,-50.97053235,-0.42%
9.478,-30.0638902,-51.50735706,-0.42%
9.479,-30.63030291,-52.04342266,-0.41%
9.48,-31.19650852,-52.57871484,-0.41%
9.481,-31.76249251,-53.11321931,-0.40%
9.482,-32.32824036,-53.64692178,-0.40%
9.483,-32.89373755,-54.17980796,-0.39%
9.484,-33.45896955,-54.71186358,-0.39%
9.485,-34.02392179,-55.24307435,-0.38%
